,Unnamed: 0,Unnamed: 0.1,cell_x,cell_y,death_time
114,115,115,368.23601147776185,144.48852223816357,600
115,116,116,99.65638450502156,314.58895265423234,600
116,117,117,138.45121951219514,348.9074605451937,600
117,118,118,606.9734576757533,650.3134863701578,600
118,119,119,590.5602582496413,929.33787661406,600
119,120,120,663.6736011477761,953.2116212338592,600
120,121,121,447.3177905308465,181.7912482065997,600
121,122,122,556.2417503586801,56.454088952654274,600
122,123,123,583.0997130559541,599.5817790530847,600
123,124,124,617.4182209469153,695.0767575322811,600
124,125,125,566.6865136298421,917.4010043041608,600
125,126,126,563.7022955523672,890.5430416068864,600
126,127,127,535.3522238163558,944.2589670014344,600
127,128,128,617.4182209469153,915.9088952654232,600
128,129,129,554.7496413199426,1000.9591104734576,600
129,130,130,1053.1140602582498,1014.3880918220946,600
130,131,131,711.4210903873744,298.17575322812047,600
131,132,132,739.7711621233859,286.23888091822096,600
132,133,133,136.9591104734577,51.97776183644192,600
133,134,134,468.2073170731708,125.0911047345768,600
134,135,135,517.4469153515064,90.77259684361547,600
135,136,136,554.7496413199426,113.15423242467728,600
136,137,137,575.6391678622667,131.0595408895266,600
137,138,138,605.4813486370158,48.99354375896701,600
138,139,139,683.0710186513628,408.59182209469145,600
139,140,140,712.9131994261119,445.8945480631276,600
140,141,141,348.838593974175,601.073888091822,600
141,142,142,696.5,968.1327116212336,600
142,143,143,227.97776183644197,699.5530846484934,720
143,144,144,353.3149210903874,641.360832137733,720
144,145,145,371.2202295552368,783.1111908177904,720
145,146,146,541.3206599713054,786.0954088952652,720
146,147,147,605.4813486370158,1012.8959827833572,720
147,148,148,724.8500717360114,895.0193687230989,720
148,149,149,757.6764705882354,908.4483500717356,720
149,150,150,718.8816355810617,492.1499282639885,720
150,151,151,675.6104734576758,453.3550932568148,720
151,152,152,653.2288378766142,253.4124820659971,720
152,153,153,559.225968436155,86.29626972740324,720
153,154,154,650.2446197991393,25.11979913916787,720
154,155,155,1030.732424677188,999.4670014347198,720
155,156,156,1015.8113342898134,980.0695839311333,720
156,157,157,1333.6305595408894,906.9562410329984,720
157,158,158,499.541606886657,114.64634146341471,720
158,159,159,521.9232424677189,131.0595408895266,720
159,160,160,580.1154949784792,92.26470588235291,720
160,161,161,654.7209469153515,228.04662840746053,720
161,162,162,550.2733142037304,968.1327116212336,720
162,163,163,592.0523672883787,993.4985652797702,720
163,164,164,705.4526542324246,930.8299856527976,720
164,165,165,697.9921090387377,878.6061692969869,720
165,166,166,1302.2962697274031,908.4483500717356,720
166,167,167,1327.6621233859396,875.6219512195122,720
167,168,168,654.7209469153515,228.04662840746053,720
168,169,169,204.1040172166428,620.4713055954088,720
169,170,170,563.7022955523672,781.6190817790531,720
170,171,171,665.1657101865136,911.4325681492109,720
171,172,172,1011.3350071736012,1017.3723098995696,720
172,173,173,635.3235294117646,201.18866571018657,720
173,174,174,1241.1197991391678,844.2876614060257,720
174,175,175,1287.3751793400286,851.748206599713,720
175,176,176,720.3737446197991,769.6822094691532,720
176,177,177,601.0050215208033,965.1484935437588,720
177,178,178,48.9246771879484,26.61190817790532,840
178,179,179,569.6707317073169,723.4268292682925,840
179,180,180,1275.438307030129,871.1456241032997,840
180,181,181,583.0997130559541,687.6162123385939,840
181,182,182,741.2632711621234,815.9375896700142,840
182,183,183,1282.8988522238162,899.4956958393111,840
183,184,184,533.8601147776184,701.0451936872307,840
184,185,185,559.225968436155,677.1714490674317,840
185,186,186,753.2001434720229,220.5860832137733,840
186,187,187,851.6793400286944,313.0968436154949,840
187,188,188,702.4684361549498,747.3005738880918,840
188,189,189,1082.9562410329986,1030.8012912482063,840
189,190,190,1068.0351506456238,992.0064562410328,840
190,191,191,700.9763271162124,41.532998565279854,840
191,192,192,721.8658536585367,189.2517934002869,840
192,193,193,736.7869440459109,228.04662840746053,840
193,194,194,1160.5459110473455,941.2747489239596,840
194,195,195,732.3106169296988,62.422525107604095,960
195,196,196,875.5530846484934,316.0810616929698,960
196,197,197,627.8629842180775,684.631994261119,960
197,198,198,1182.9275466284073,390.6865136298421,960
198,199,199,714.4053084648492,232.5229555236729,960
199,200,200,629.3550932568148,820.4139167862265,960
200,201,201,1074.003586800574,889.0509325681489,960
